code,company,name,gender,age
-1.7307587142838112,-1.0825322507787112,1.1729921406312231,0.007334031729385389,-1.6900566489718758
-1.7281735631048958,-1.0825322507787112,-0.03854141872225731,0.007334031729385389,-0.44636986146691543
-1.7255884119259806,-1.0825322507787112,1.6985077657354037,-1.2211162829426774,0.4086648049427448
-1.7230032607470653,-1.0825322507787112,0.8934074730881123,-1.2211162829426774,-1.5345958005337557
-1.72041810956815,-1.0825322507787112,0.8519875223409847,-1.2211162829426774,0.09774310806650473
-1.7178329583892347,-1.0825322507787112,1.5354167096685891,1.2357843464014482,0.3309343807236848
-1.7152478072103192,-1.0825322507787112,-0.17056751172872633,0.007334031729385389,0.25320395650462474
-1.712662656031404,-1.0825322507787112,-0.4786283954104874,-1.2211162829426774,-1.6900566489718758
-1.7100775048524886,-1.0825322507787112,-0.3310698208738455,1.2357843464014482,-0.13544816459067532
-1.7074923536735733,-1.0825322507787112,-0.9187153720987175,1.2357843464014482,-0.6018307099050354
-1.7049072024946579,-1.0825322507787112,0.6578315032138244,0.007334031729385389,-0.5241002856859754
-1.7023220513157427,-1.0825322507787112,1.6027241296326713,-1.2211162829426774,1.4191603197905251
-1.6997369001368272,-1.0825322507787112,-0.9394253474722812,0.007334031729385389,0.7973169260380449
-1.697151748957912,-1.0825322507787112,-0.35436854316910477,1.2357843464014482,-0.5241002856859754
-1.6945665977789965,-1.0825322507787112,-0.12138132021651238,0.007334031729385389,-0.44636986146691543
-1.6919814466000813,-1.0825322507787112,-0.2585849070663723,-1.2211162829426774,1.030508198695225
-1.6893962954211659,-1.0825322507787112,1.261009535968869,-1.2211162829426774,0.3309343807236848
-1.6868111442422506,-1.0825322507787112,1.584602901180803,1.2357843464014482,-1.3791349520956357
-1.6842259930633354,-1.0825322507787112,1.4008018697404245,1.2357843464014482,1.7300820166667652
-1.68164084188442,-1.0825322507787112,-0.1291475609815988,0.007334031729385389,-1.6123262247528156
-1.6790556907055048,-1.0825322507787112,1.193702116004787,-1.2211162829426774,1.7300820166667652
-1.6764705395265893,-1.0825322507787112,0.04688722969369324,-1.2211162829426774,1.030508198695225
-1.673885388347674,-1.0825322507787112,0.6966627070392565,-1.2211162829426774,0.6418560775999249
-1.6713002371687586,-1.0825322507787112,0.292818187254763,0.007334031729385389,-0.6018307099050354
-1.6687150859898434,-1.0825322507787112,-1.3044386634313427,0.007334031729385389,1.341429895571465
-1.666129934810928,-1.0825322507787112,-0.7064381245196888,-1.2211162829426774,1.652351592447705
-1.6635447836320127,-1.0825322507787112,1.711451500343881,-1.2211162829426774,0.48639522916180483
-1.6609596324530973,-1.0825322507787112,1.2558320421254783,0.007334031729385389,1.496890744009585
-1.658374481274182,-1.0825322507787112,-1.498594682558503,-1.2211162829426774,0.25320395650462474
-1.6557893300952666,-1.0825322507787112,0.3523593664537588,-1.2211162829426774,-0.6018307099050354
-1.6532041789163514,-1.0825322507787112,-1.6772182201554904,-1.2211162829426774,1.263699471352405
-1.6506190277374362,-1.0825322507787112,-1.1387588604428325,1.2357843464014482,-0.21317858880973536
-1.6480338765585207,-1.0825322507787112,1.638966586536408,0.007334031729385389,0.09774310806650473
-1.6454487253796055,-1.0825322507787112,-0.36731227777758213,-1.2211162829426774,1.030508198695225
-1.64286357420069,-1.0825322507787112,-1.5555471148358033,-1.2211162829426774,-1.6900566489718758
-1.6402784230217748,-1.0825322507787112,-0.4061434816030142,1.2357843464014482,-0.6795611341240955
-1.6376932718428594,-1.0825322507787112,-1.5400146333056306,1.2357843464014482,1.030508198695225
-1.6351081206639442,-1.0825322507787112,-0.8928279028817627,1.2357843464014482,-1.2236741036575156
-1.6325229694850287,-1.0825322507787112,0.7717363677684251,-1.2211162829426774,0.3309343807236848
-1.6299378183061135,-1.0825322507787112,-1.3924560587689887,-1.2211162829426774,0.4086648049427448
-1.627352667127198,-1.0825322507787112,-1.2863174349794744,1.2357843464014482,-0.05771774037161531
-1.6247675159482828,-1.0825322507787112,1.2092345975349597,-1.2211162829426774,1.496890744009585
-1.6221823647693674,-1.0825322507787112,1.0668535168417088,0.007334031729385389,1.4191603197905251
-1.6195972135904522,-1.0825322507787112,0.40154555796597274,-1.2211162829426774,-1.4568653763146957
-1.617012062411537,-1.0825322507787112,-0.9808452982194088,0.007334031729385389,-1.6900566489718758
-1.6144269112326215,-1.0825322507787112,0.45849799024327315,-1.2211162829426774,0.8750473502571049
-1.6118417600537063,-1.0825322507787112,-1.3821010710822068,0.007334031729385389,-0.05771774037161531
-1.6092566088747908,-1.0825322507787112,0.17114708193507586,0.007334031729385389,-1.1459436794384557
-1.6066714576958756,-1.0825322507787112,-1.0766289343221411,0.007334031729385389,0.25320395650462474
-1.6040863065169602,-1.0825322507787112,-1.190533798876742,0.007334031729385389,0.952777774476165
-1.601501155338045,-1.0825322507787112,0.7458488985514704,-1.2211162829426774,1.030508198695225
-1.5989160041591295,-1.0825322507787112,-0.2093987155541584,-1.2211162829426774,-0.29090901302879535
-1.5963308529802143,-1.0825322507787112,-0.0074764556619116565,-1.2211162829426774,0.952777774476165
-1.5937457018012988,-1.0825322507787112,-1.268196206527606,-1.2211162829426774,-1.5345958005337557
-1.5911605506223836,-1.0825322507787112,-0.8073992544658122,-1.2211162829426774,-1.6900566489718758
-1.5885753994434682,-1.0825322507787112,-0.3440135554823229,1.2357843464014482,-0.3686394372478554
-1.585990248264553,-1.0825322507787112,0.336826884923586,1.2357843464014482,-0.29090901302879535
-1.5834050970856375,-1.0825322507787112,-0.7996330137007258,-1.2211162829426774,-0.8350219825622155
-1.5808199459067223,-1.0825322507787112,-0.6365419576339111,0.007334031729385389,-0.44636986146691543
-1.578234794727807,-1.0825322507787112,0.08830718044082077,1.2357843464014482,-1.0682132552193955
-1.5756496435488916,-1.0825322507787112,-0.5562908030613515,0.007334031729385389,0.3309343807236848
-1.5730644923699764,-1.0825322507787112,1.364559412836688,-1.2211162829426774,1.4191603197905251
-1.570479341191061,-1.0825322507787112,-0.9446028413156722,1.2357843464014482,-0.8350219825622155
-1.5678941900121457,-1.0825322507787112,1.0539097822332315,0.007334031729385389,-1.6123262247528156
-1.5653090388332302,-1.0825322507787112,-1.5503696209924125,-1.2211162829426774,-0.13544816459067532
-1.562723887654315,-1.0825322507787112,-1.1620575827380917,1.2357843464014482,0.6418560775999249
-1.5601387364753996,-1.0825322507787112,0.36789184798393165,1.2357843464014482,0.7195865018189849
-1.5575535852964844,-1.0825322507787112,0.650065262448738,-1.2211162829426774,-0.13544816459067532
-1.554968434117569,-1.0825322507787112,0.380835582592409,-1.2211162829426774,1.496890744009585
-1.5523832829386537,-1.0825322507787112,0.8752862446362439,1.2357843464014482,-1.6123262247528156
-1.5497981317597382,-1.0825322507787112,-1.2034775334852192,0.007334031729385389,1.1082386229142849
-1.547212980580823,-1.0825322507787112,1.6182566111628442,1.2357843464014482,0.48639522916180483
-1.5446278294019078,-1.0825322507787112,0.9037624607748942,1.2357843464014482,-1.6123262247528156
